q_id,web_list
1577,"[1704, 1705, 1704, 1186, 1705]"
1578,"[124, 1118, 1700, 96, 1700]"
1579,"[1762, 1758, 1171, 1760, 1762]"
1580,"[1760, 455, 1272, 114, 1705]"
1581,"[114, 454, 455, 455, 455]"
1582,"[928, 1029, 928, 1029, 1666]"
1583,"[1762, 1761, 1758, 1760, 1784]"
1584,"[1039, 210, 278, 1039, 1170]"
1585,"[1766, 1766, 1781, 1804, 1753]"
1586,"[455, 1789, 1790, 411, 412]"
1587,"[1033, 164, 937, 159, 165]"
1588,"[1277, 410, 1273, 1202, 1607]"
1589,"[1066, 1030, 1916, 89, 1915]"
1590,"[643, 693, 1875, 692, 1875]"
1591,"[1746, 159, 1025, 164, 165]"
1592,"[349, 1704, 1704, 265, 327]"
1593,"[1118, 60, 1752, 925, 420]"
1594,"[420, 124, 164, 175, 163]"
1595,"[163, 98, 919, 164, 1541]"
1596,"[1918, 1050, 1182, 362, 116]"
1597,"[1705, 1762, 1761, 1704, 1704]"
1598,"[1915, 975, 98, 1558, 1068]"
1599,"[60, 1202, 410, 1247, 1025]"
1600,"[159, 937, 921, 165, 1025]"
1601,"[1607, 1273, 1157, 1721, 1676]"
1602,"[752, 761, 287, 759, 322]"
1603,"[1895, 1570, 1570, 1570, 1570]"
1604,"[1157, 1157, 1186, 1157, 1676]"
1605,"[1915, 890, 112, 1921, 1915]"
1606,"[375, 1171, 1731, 1731, 1171]"
1607,"[372, 1113, 368, 368, 1192]"
1608,"[1628, 1918, 1901, 489, 686]"
1609,"[292, 692, 1704, 292, 1704]"
1610,"[1320, 925, 1700, 919, 420]"
1611,"[1247, 60, 420, 420, 420]"
1612,"[395, 361, 1135, 1179, 1180]"
1613,"[1095, 96, 97, 98, 1700]"
1614,"[89, 124, 96, 97, 1746]"
1615,"[124, 1201, 1541, 98, 124]"
1616,"[1050, 257, 1716, 355, 708]"
1617,"[1277, 692, 692, 693, 116]"
1618,"[1899, 1916, 1588, 1916, 113]"
1619,"[1064, 1907, 1907, 1627, 1907]"
1620,"[369, 286, 1205, 369, 983]"
1621,"[116, 692, 692, 1704, 1705]"
1622,"[368, 368, 368, 1188, 372]"
1623,"[1570, 1775, 135, 361, 108]"
1624,"[1863, 124, 265, 1130, 1040]"
1625,"[1277, 371, 1639, 1124, 811]"
1626,"[1915, 1705, 97, 96, 98]"
1627,"[1906, 368, 1916, 1915, 1916]"
1628,"[164, 163, 454, 1070, 98]"
1629,"[1899, 1907, 124, 11, 1617]"
1630,"[96, 420, 1118, 60, 1118]"
1631,"[106, 108, 952, 215, 917]"
1632,"[1192, 455, 1113, 692, 692]"
1633,"[96, 97, 922, 1618, 124]"
1634,"[1915, 1915, 890, 1025, 1202]"
1635,"[1705, 1704, 1025, 937, 159]"
1636,"[1705, 1705, 1704, 1705, 980]"
1637,"[692, 692, 693, 1277, 1601]"
1638,"[37, 214, 960, 983, 211]"
1639,"[1528, 331, 1676, 439, 1273]"
1640,"[1762, 1762, 339, 292, 292]"
1641,"[922, 96, 97, 455, 1897]"
1642,"[1032, 1915, 372, 1927, 372]"
1643,"[362, 343, 692, 334, 1125]"
1644,"[1918, 1, 1740, 1087, 92]"
1645,"[98, 96, 97, 922, 116]"
1646,"[395, 373, 373, 1787, 1704]"
1647,"[98, 1705, 116, 1773, 455]"
1648,"[116, 692, 692, 693, 1705]"
1649,"[1918, 1740, 1, 322, 1099]"
1650,"[885, 362, 1147, 1147, 1799]"
1651,"[372, 372, 368, 1157, 368]"
1652,"[1026, 938, 164, 1909, 1193]"
1653,"[372, 375, 372, 1157, 1157]"
1654,"[1087, 1, 1876, 92, 1641]"
1655,"[175, 1025, 1704, 159, 1705]"
1656,"[1032, 1620, 980, 1029, 164]"
1657,"[1098, 1557, 1618, 1705, 1704]"
1658,"[368, 1040, 913, 1562, 1792]"
1659,"[96, 97, 98, 97, 96]"
1660,"[1273, 1607, 692, 1562, 1023]"
1661,"[259, 259, 259, 256, 967]"
1662,"[455, 1113, 1926, 16, 1567]"
1663,"[424, 424, 424, 1762, 1705]"
1664,"[1032, 1907, 1704, 1636, 1884]"
1665,"[1762, 1758, 1550, 1555, 98]"
1666,"[1704, 1705, 1064, 1567, 1770]"
1667,"[1825, 1607, 1705, 1344, 1603]"
1668,"[1066, 1202, 410, 1029, 1029]"
1669,"[165, 1704, 1705, 1704, 1704]"
1670,"[1700, 163, 919, 98, 124]"
1671,"[922, 1064, 1884, 1567, 1562]"
1672,"[1607, 1894, 95, 1629, 1770]"
1673,"[1921, 1907, 1907, 1567, 1770]"
1674,"[1899, 1899, 1589, 112, 1529]"
1675,"[368, 368, 1157, 368, 372]"
1676,"[1770, 878, 95, 124, 1842]"
1677,"[259, 259, 259, 259, 967]"
1678,"[1072, 1775, 1567, 1770, 980]"
1679,"[1618, 289, 1762, 1705, 1760]"
1680,"[1915, 890, 321, 1526, 43]"
1681,"[1113, 1113, 114, 455, 16]"
1682,"[207, 208, 209, 968, 978]"
1683,"[1748, 868, 1915, 1071, 811]"
1684,"[455, 454, 454, 922, 455]"
1685,"[96, 1752, 1752, 60, 1752]"
1686,"[925, 60, 420, 925, 60]"
1687,"[1613, 1188, 363, 1894, 1705]"
1688,"[60, 1273, 1247, 447, 60]"
1689,"[1033, 1788, 1704, 1763, 116]"
1690,"[164, 159, 937, 1277, 1705]"
1691,"[1240, 102, 1598, 1275, 1273]"
1692,"[1202, 410, 921, 1029, 1915]"
1693,"[1030, 1030, 1915, 1909, 113]"
1694,"[346, 1162, 714, 707, 716]"
1695,"[98, 124, 124, 1616, 1745]"
1696,"[126, 919, 98, 124, 1672]"
1697,"[126, 1201, 124, 420, 124]"
1698,"[1607, 1157, 1271, 1272, 372]"
1699,"[60, 420, 420, 1540, 420]"
1700,"[1704, 1202, 410, 1250, 975]"
1701,"[96, 97, 420, 1746, 420]"
1702,"[1598, 935, 372, 372, 926]"
1703,"[1070, 643, 643, 1099, 1112]"
1704,"[1187, 994, 1116, 1140, 372]"
1705,"[1073, 866, 290, 420, 1700]"
1706,"[1025, 159, 937, 165, 1914]"
1707,"[165, 60, 98, 1247, 163]"
1708,"[1915, 455, 1344, 922, 1915]"
1709,"[1676, 98, 1157, 1255, 164]"
1710,"[925, 925, 420, 60, 60]"
1711,"[48, 1922, 1897, 116, 1915]"
1712,"[1540, 60, 420, 60, 420]"
1713,"[1176, 909, 1184, 1700, 19]"
1714,"[1704, 98, 108, 398, 96]"
1715,"[1147, 125, 1731, 1190, 801]"
1716,"[447, 717, 1039, 372, 1098]"
1717,"[1273, 1273, 447, 1273, 447]"
1718,"[1570, 1607, 783, 766, 773]"
1719,"[1915, 1922, 1897, 1526, 1904]"
1720,"[1671, 1561, 1629, 1589, 95]"
1721,"[1704, 321, 1777, 1765, 1770]"
1722,"[1157, 372, 372, 368, 372]"
1723,"[1761, 1760, 1704, 1760, 1704]"
1724,"[925, 925, 1247, 60, 60]"
1725,"[1755, 1753, 89, 1752, 1752]"
1726,"[1032, 1770, 455, 1567, 1562]"
1727,"[1202, 410, 1746, 420, 98]"
1728,"[1907, 124, 1636, 438, 1567]"
1729,"[478, 116, 98, 1924, 455]"
1730,"[1824, 758, 760, 765, 1704]"
1731,"[1555, 1760, 1758, 1758, 1550]"
1732,"[1131, 1558, 1915, 1915, 335]"
1733,"[1098, 717, 372, 372, 717]"
1734,"[166, 1032, 1526, 1543, 1529]"
1735,"[1731, 1022, 1022, 1022, 801]"
1736,"[124, 126, 1918, 1708, 1740]"
1737,"[1900, 1915, 1934, 455, 1704]"
1738,"[150, 1035, 1031, 920, 935]"
1739,"[75, 801, 1731, 47, 801]"
1740,"[1785, 1157, 705, 438, 1676]"
1741,"[159, 163, 919, 165, 926]"
1742,"[919, 921, 163, 98, 1025]"
1743,"[1036, 1167, 1167, 290, 290]"
1744,"[1775, 1287, 759, 1763, 116]"
1745,"[368, 368, 372, 1157, 372]"
1746,"[1760, 95, 289, 1770, 1775]"
1747,"[1740, 489, 686, 1785, 322]"
1748,"[999, 190, 1050, 862, 1917]"
1749,"[1713, 1902, 60, 1746, 1247]"
1750,"[1607, 1272, 1271, 819, 368]"
1751,"[1926, 1899, 1770, 1526, 37]"
1752,"[1589, 1526, 1907, 1899, 1533]"
1753,"[1113, 116, 116, 455, 1113]"
1754,"[1044, 1171, 988, 911, 1178]"
1755,"[844, 740, 748, 1704, 657]"
1756,"[863, 1747, 1747, 863, 865]"
1757,"[421, 1526, 1528, 906, 1721]"
1758,"[692, 1602, 1160, 446, 171]"
1759,"[362, 1147, 692, 98, 1918]"
1760,"[1321, 1651, 163, 175, 1029]"
1761,"[1032, 1926, 377, 1032, 1926]"
1762,"[1704, 1704, 980, 1705, 1770]"
1763,"[98, 1705, 1704, 1705, 1871]"
1764,"[313, 1165, 1740, 1743, 1743]"
1765,"[1704, 1247, 420, 420, 1746]"
1766,"[1616, 1030, 1907, 1907, 1907]"
1767,"[1760, 1758, 1762, 1760, 1761]"
1768,"[1915, 1915, 98, 926, 913]"
1769,"[372, 372, 1039, 1157, 368]"
1770,"[842, 454, 120, 842, 60]"
1771,"[1895, 1895, 1895, 801, 1895]"
1772,"[102, 409, 60, 1516, 409]"
1773,"[1875, 101, 1740, 1752, 833]"
1774,"[372, 372, 372, 368, 1705]"
1775,"[1748, 1071, 1071, 1748, 1071]"
1776,"[1157, 372, 340, 372, 372]"
1777,"[1761, 1760, 1158, 740, 363]"
1778,"[1704, 1825, 1607, 1705, 1704]"
1779,"[1273, 368, 717, 331, 623]"
1780,"[1704, 1782, 1799, 1705, 1763]"
1781,"[1526, 1907, 1899, 1588, 113]"
1782,"[98, 1655, 98, 1704, 1705]"
1783,"[124, 1770, 11, 1629, 1567]"
1784,"[1895, 1895, 1895, 1287, 1287]"
1785,"[1272, 1, 682, 1087, 92]"
1786,"[278, 1134, 28, 126, 126]"
1787,"[165, 1674, 1916, 1915, 911]"
1788,"[1186, 361, 372, 1891, 1721]"
1789,"[331, 1040, 320, 1704, 1131]"
1790,"[682, 1, 1918, 1087, 92]"
1791,"[1700, 1700, 1700, 96, 124]"
1792,"[1613, 363, 1704, 1894, 1770]"
1793,"[1760, 1775, 1768, 1761, 1773]"
1794,"[692, 692, 846, 1277, 1601]"
1795,"[1700, 188, 1918, 1073, 1708]"
1796,"[1197, 420, 919, 925, 60]"
1797,"[1704, 1705, 1704, 1677, 1704]"
1798,"[1607, 1705, 1704, 1825, 1705]"
1799,"[1915, 957, 1705, 165, 1592]"
1800,"[1071, 365, 1793, 218, 1740]"
1801,"[96, 97, 1746, 60, 420]"
1802,"[1746, 1541, 420, 1247, 60]"
1803,"[96, 1185, 1700, 909, 1116]"
1804,"[937, 159, 175, 98, 164]"
1805,"[1526, 1589, 116, 1904, 1915]"
1806,"[967, 278, 995, 927, 1911]"
1807,"[89, 866, 1257, 774, 1607]"
1808,"[935, 278, 150, 761, 1134]"
1809,"[1761, 1555, 1617, 1550, 1761]"
1810,"[1131, 335, 321, 98, 1068]"
1811,"[692, 692, 693, 1277, 1277]"
1812,"[999, 28, 1789, 1788, 116]"
1813,"[362, 372, 1360, 1344, 1042]"
1814,"[1613, 980, 1033, 1033, 165]"
1815,"[1185, 257, 909, 1700, 1428]"
1816,"[1760, 1705, 116, 114, 455]"
1817,"[1113, 845, 455, 116, 455]"
1818,"[760, 1304, 1301, 758, 762]"
1819,"[60, 1700, 96, 97, 1746]"
1820,"[442, 441, 298, 298, 298]"
1821,"[1906, 125, 1915, 1916, 1916]"
1822,"[1666, 719, 1049, 1048, 1043]"
1823,"[1906, 1528, 1928, 1916, 1676]"
1824,"[159, 937, 1025, 113, 921]"
1825,"[98, 1615, 1243, 1273, 451]"
1826,"[478, 1924, 98, 478, 1924]"
1827,"[96, 97, 1746, 102, 409]"
1828,"[1060, 89, 164, 937, 159]"
1829,"[1704, 1071, 1071, 1567, 1748]"
1830,"[1298, 430, 1676, 1258, 1261]"
1831,"[1127, 1613, 102, 98, 1488]"
1832,"[1073, 1073, 866, 866, 1073]"
1833,"[1721, 1721, 1721, 1609, 1721]"
1834,"[374, 1269, 1704, 1637, 1704]"
1835,"[1924, 478, 98, 97, 455]"
1836,"[1916, 1589, 1907, 1921, 1705]"
1837,"[1148, 1029, 1037, 1148, 1747]"
1838,"[116, 455, 114, 455, 455]"
1839,"[1040, 96, 97, 1916, 1907]"
1840,"[454, 455, 454, 455, 16]"
1841,"[1704, 1704, 1705, 1118, 119]"
1842,"[1705, 1704, 108, 1705, 1705]"
1843,"[408, 408, 1915, 1061, 1344]"
1844,"[372, 372, 1721, 1158, 1609]"
1845,"[1915, 1915, 164, 1042, 171]"
1846,"[165, 1704, 1705, 1704, 1705]"
1847,"[1272, 102, 1202, 410, 1638]"
1848,"[1028, 1044, 1029, 1035, 169]"
1849,"[1073, 866, 420, 1118, 420]"
1850,"[692, 692, 693, 1277, 1277]"
1851,"[1033, 1045, 165, 470, 165]"
1852,"[295, 305, 305, 1704, 1075]"
1853,"[1770, 1098, 112, 112, 890]"
1854,"[1924, 1746, 98, 478, 97]"
1855,"[98, 420, 124, 1541, 1247]"
1856,"[1164, 349, 1705, 1098, 1179]"
1857,"[770, 1185, 741, 756, 763]"
1858,"[98, 1721, 1915, 108, 1619]"
1859,"[1918, 1901, 1, 1157, 1740]"
1860,"[395, 1748, 98, 1705, 922]"
1861,"[1277, 1935, 1637, 1104, 1295]"
1862,"[60, 98, 1197, 1700, 1247]"
1863,"[1721, 1721, 1528, 1148, 1273]"
1864,"[1607, 1272, 372, 368, 1344]"
1865,"[368, 1157, 368, 372, 1676]"
1866,"[1704, 1704, 1704, 1761, 1705]"
1867,"[1607, 1272, 1721, 1637, 1676]"
1868,"[1757, 1776, 1929, 938, 1754]"
1869,"[974, 973, 972, 970, 969]"
1870,"[1112, 1599, 1112, 1628, 454]"
1871,"[1704, 1589, 1899, 698, 1567]"
1872,"[906, 1113, 835, 455, 454]"
1873,"[1043, 271, 1592, 975, 721]"
1874,"[928, 352, 1666, 1548, 419]"
1875,"[96, 97, 409, 409, 1540]"
1876,"[1603, 1077, 1915, 1915, 926]"
1877,"[60, 60, 925, 420, 1700]"
1878,"[1721, 705, 851, 1202, 410]"
1879,"[1025, 937, 159, 165, 164]"
1880,"[844, 740, 748, 1704, 657]"
1881,"[1050, 1914, 175, 150, 921]"
1882,"[939, 1528, 1272, 813, 1273]"
1883,"[1915, 113, 113, 1033, 1526]"
1884,"[1721, 1758, 1705, 1704, 1609]"
1885,"[1705, 1721, 1721, 1915, 1250]"
1886,"[368, 368, 1157, 368, 372]"
1887,"[1915, 922, 1618, 96, 97]"
1888,"[314, 1705, 1762, 314, 314]"
1889,"[1072, 1567, 980, 1620, 1065]"
1890,"[1760, 1761, 1768, 1775, 1769]"
1891,"[772, 1247, 1118, 60, 60]"
1892,"[454, 455, 455, 454, 455]"
1893,"[1655, 1760, 1758, 1555, 1762]"
1894,"[1915, 1915, 455, 116, 1704]"
1895,"[1277, 1277, 440, 692, 116]"
1896,"[164, 1041, 419, 1649, 419]"
1897,"[380, 1704, 352, 972, 1050]"
1898,"[1202, 410, 919, 421, 1125]"
1899,"[407, 406, 1113, 114, 16]"
1900,"[456, 454, 454, 1070, 1112]"
1901,"[478, 1924, 1755, 395, 922]"
1902,"[968, 209, 208, 978, 206]"
1903,"[1915, 1897, 1922, 1899, 1526]"
1904,"[1344, 271, 1590, 1488, 1929]"
1905,"[1071, 1071, 1071, 1770, 1071]"
1906,"[372, 372, 368, 372, 1721]"
1907,"[1157, 1159, 372, 372, 372]"
1908,"[1761, 1758, 1704, 1705, 1758]"
1909,"[1915, 1761, 124, 11, 43]"
1910,"[1247, 1202, 410, 98, 1541]"
1911,"[1705, 1777, 1765, 1705, 1705]"
1912,"[912, 364, 352, 1181, 1181]"
1913,"[329, 642, 638, 664, 628]"
1914,"[975, 728, 1046, 1149, 1026]"
1915,"[1607, 1272, 368, 1273, 1676]"
1916,"[1260, 922, 911, 441, 1207]"
1917,"[60, 420, 1541, 1746, 60]"
1918,"[1066, 1125, 1157, 1131, 372]"
1919,"[1042, 862, 368, 1202, 410]"
1920,"[368, 1721, 368, 1273, 1676]"
1921,"[89, 1915, 1589, 1629, 1534]"
1922,"[1099, 1740, 1918, 489, 686]"
1923,"[1918, 1803, 657, 1800, 1780]"
1924,"[1705, 1704, 1704, 1704, 1704]"
1925,"[1607, 1272, 1157, 1608, 1157]"
1926,"[1892, 1627, 1526, 1899, 922]"
1927,"[705, 1186, 368, 1273, 1906]"
1928,"[1158, 368, 372, 740, 844]"
1929,"[372, 447, 1056, 657, 1562]"
1930,"[375, 372, 372, 372, 1157]"
1931,"[1607, 368, 1273, 1906, 125]"
1932,"[372, 372, 717, 1098, 717]"
1933,"[1758, 1761, 1704, 1758, 1761]"
1934,"[96, 97, 922, 478, 98]"
1935,"[1270, 1270, 362, 322, 1740]"
1936,"[1, 1918, 1087, 1740, 92]"
1937,"[98, 410, 1202, 1025, 164]"
1938,"[1713, 420, 925, 925, 124]"
1939,"[1704, 1760, 1705, 1705, 717]"
1940,"[926, 919, 1030, 1032, 1034]"
1941,"[377, 1147, 1721, 377, 718]"
1942,"[1148, 1700, 1813, 1814, 283]"
1943,"[1921, 327, 1344, 327, 1766]"
1944,"[1915, 1277, 113, 1526, 335]"
1945,"[175, 150, 1586, 166, 113]"
1946,"[368, 368, 372, 783, 372]"
1947,"[406, 407, 921, 1704, 455]"
1948,"[1131, 1035, 322, 868, 1748]"
1949,"[270, 1675, 920, 165, 1909]"
1950,"[455, 454, 1113, 454, 455]"
1951,"[108, 108, 1098, 1704, 108]"
1952,"[778, 1116, 757, 1185, 717]"
1953,"[98, 925, 164, 938, 420]"
1954,"[1601, 98, 1910, 1611, 1604]"
1955,"[349, 349, 717, 368, 1098]"
1956,"[1758, 1762, 1704, 1761, 1758]"
1957,"[920, 1909, 862, 1193, 1909]"
1958,"[964, 1207, 920, 939, 1914]"
1959,"[922, 455, 1884, 96, 455]"
1960,"[60, 60, 349, 1, 1789]"
1961,"[921, 455, 1014, 1915, 1637]"
1962,"[1617, 1655, 292, 292, 1617]"
1963,"[1603, 1344, 1344, 1793, 1042]"
1964,"[1705, 1704, 1704, 1705, 1704]"
1965,"[1700, 124, 1918, 126, 1247]"
1966,"[454, 455, 454, 114, 455]"
1967,"[164, 1034, 921, 921, 419]"
1968,"[454, 454, 456, 454, 454]"
1969,"[1918, 1599, 1740, 489, 686]"
1970,"[1918, 1740, 686, 489, 1708]"
1971,"[454, 1907, 455, 455, 114]"
1972,"[372, 368, 1721, 1157, 1272]"
1973,"[1247, 60, 420, 420, 420]"
1974,"[1636, 1609, 438, 1158, 372]"
1975,"[372, 372, 717, 717, 1098]"
1976,"[975, 150, 150, 911, 935]"
1977,"[368, 372, 368, 372, 368]"
1978,"[1030, 935, 165, 920, 862]"
1979,"[368, 372, 372, 368, 372]"
1980,"[116, 96, 97, 98, 922]"
1981,"[1909, 966, 755, 767, 746]"
1982,"[1918, 1740, 346, 1716, 456]"
1983,"[1147, 1277, 1915, 1915, 1638]"
1984,"[1918, 1087, 1, 1740, 92]"
1985,"[1924, 1705, 1731, 1784, 1014]"
1986,"[705, 699, 1112, 1599, 1112]"
1987,"[1247, 925, 1118, 420, 420]"
1988,"[165, 159, 1025, 291, 1705]"
1989,"[1915, 164, 92, 752, 1753]"
1990,"[409, 96, 97, 409, 1746]"
1991,"[692, 692, 693, 1277, 1601]"
1992,"[1272, 1192, 1918, 1599, 686]"
1993,"[658, 1918, 628, 1708, 651]"
1994,"[154, 136, 271, 972, 1041]"
1995,"[420, 163, 1247, 96, 97]"
1996,"[116, 1924, 1758, 455, 1760]"
1997,"[1704, 1118, 1672, 1118, 124]"
1998,"[1705, 1098, 1705, 108, 1704]"
1999,"[1705, 1704, 1770, 1705, 1567]"
2000,"[455, 454, 454, 455, 1272]"
2001,"[773, 922, 165, 926, 1915]"
2002,"[1748, 1071, 1071, 1915, 1748]"
2003,"[420, 60, 60, 420, 420]"
2004,"[1915, 1899, 1899, 1526, 1915]"
2005,"[1567, 1157, 1562, 980, 1770]"
2006,"[1800, 1803, 1875, 1786, 1793]"
2007,"[454, 114, 455, 455, 1915]"
2008,"[1041, 419, 408, 1027, 419]"
2009,"[1924, 97, 96, 98, 478]"
2010,"[1029, 1205, 1026, 163, 921]"
2011,"[1705, 1704, 1613, 1127, 1530]"
2012,"[372, 761, 1705, 371, 372]"
2013,"[1148, 190, 1669, 1787, 1790]"
2014,"[98, 478, 1924, 1884, 1025]"
2015,"[1777, 478, 455, 922, 369]"
2016,"[1705, 1704, 1772, 1254, 1705]"
2017,"[921, 1046, 1029, 287, 1666]"
2018,"[455, 1344, 1344, 1676, 1279]"
2019,"[1032, 1770, 106, 89, 1567]"
2020,"[1113, 454, 455, 455, 114]"
2021,"[866, 113, 1904, 1532, 1638]"
2022,"[455, 454, 1112, 1704, 454]"
2023,"[102, 409, 164, 96, 97]"
2024,"[374, 1674, 395, 1704, 1705]"
2025,"[1157, 1065, 1026, 1036, 156]"
2026,"[1824, 1915, 1159, 1870, 1674]"
2027,"[290, 290, 1615, 290, 290]"
2028,"[1935, 1205, 1277, 271, 1590]"
2029,"[1409, 984, 205, 408, 982]"
2030,"[1042, 1050, 1040, 369, 1040]"
2031,"[1157, 372, 1760, 372, 1705]"
2032,"[862, 1042, 1662, 108, 1192]"
2033,"[1830, 1704, 1861, 1705, 1704]"
2034,"[1704, 1526, 1704, 1770, 1567]"
2035,"[1705, 1704, 96, 97, 1758]"
2036,"[1924, 478, 1924, 97, 96]"
2037,"[1704, 1871, 403, 1834, 1830]"
2038,"[163, 98, 96, 97, 164]"
2039,"[159, 937, 163, 1520, 926]"
2040,"[1025, 922, 1897, 1922, 175]"
2041,"[455, 454, 455, 455, 454]"
2042,"[98, 1924, 478, 98, 455]"
2043,"[1918, 489, 686, 1599, 1740]"
2044,"[1915, 890, 1590, 1915, 1590]"
2045,"[102, 1550, 96, 97, 175]"
2046,"[372, 717, 1607, 1704, 783]"
2047,"[1907, 1609, 1907, 1567, 1770]"
2048,"[1287, 1297, 116, 1901, 773]"
2049,"[1257, 699, 1158, 1609, 1609]"
2050,"[164, 921, 1041, 164, 1026]"
2051,"[1070, 1070, 102, 335, 484]"
2052,"[1701, 124, 1202, 410, 1118]"
2053,"[277, 277, 1918, 1705, 1779]"
2054,"[1312, 440, 1704, 1705, 1599]"
2055,"[372, 1257, 1050, 1261, 776]"
2056,"[89, 1705, 1790, 1907, 470]"
2057,"[1704, 1760, 1760, 1704, 1758]"
2058,"[1704, 1655, 926, 1762, 1705]"
2059,"[1344, 1125, 1721, 1147, 455]"
2060,"[1901, 372, 147, 165, 759]"
2061,"[1570, 1570, 1187, 783, 372]"
2062,"[1157, 372, 372, 368, 1567]"
2063,"[670, 1260, 928, 164, 1704]"
2064,"[1666, 719, 1148, 1014, 1042]"
2065,"[1915, 1760, 1704, 1704, 922]"
2066,"[634, 664, 628, 642, 637]"
2067,"[1704, 1704, 1705, 1770, 1704]"
2068,"[1030, 1916, 1030, 1029, 419]"
2069,"[455, 1704, 1761, 1705, 1758]"
2070,"[1046, 1046, 359, 736, 1027]"
2071,"[290, 290, 290, 1823, 290]"
2072,"[1113, 362, 1113, 116, 1562]"
2073,"[1705, 116, 1705, 1704, 114]"
2074,"[1053, 153, 1705, 1704, 1929]"
2075,"[362, 1786, 1786, 1788, 842]"
2076,"[1918, 136, 404, 1892, 1740]"
2077,"[1557, 1746, 372, 372, 1567]"
2078,"[1704, 1924, 1758, 1705, 1758]"
2079,"[163, 159, 937, 1025, 919]"
2080,"[319, 967, 1039, 278, 1039]"
2081,"[1299, 89, 1586, 1070, 789]"
2082,"[1915, 1030, 1049, 1030, 670]"
2083,"[362, 1087, 489, 686, 1918]"
2084,"[60, 1746, 60, 420, 925]"
2085,"[1704, 1705, 1704, 1704, 1705]"
2086,"[470, 1731, 1171, 719, 47]"
2087,"[165, 955, 976, 974, 973]"
2088,"[1705, 1760, 114, 535, 16]"
2089,"[1561, 1536, 1916, 1552, 1543]"
2090,"[1613, 372, 363, 1157, 362]"
2091,"[1071, 1025, 1704, 937, 159]"
2092,"[420, 410, 1202, 1247, 60]"
2093,"[1607, 1272, 1271, 886, 692]"
2094,"[440, 1277, 692, 692, 693]"
2095,"[1907, 1899, 1899, 1907, 1526]"
2096,"[164, 1034, 175, 175, 1041]"
2097,"[1607, 862, 1271, 1258, 1344]"
2098,"[339, 700, 292, 1705, 116]"
2099,"[1704, 1705, 1761, 1705, 1760]"
2100,"[1915, 1032, 1032, 89, 164]"
2101,"[116, 1704, 1704, 1915, 455]"
2102,"[1733, 1158, 1891, 372, 372]"
2103,"[890, 1915, 112, 1915, 112]"
2104,"[1048, 1704, 1148, 1915, 1148]"
2105,"[166, 938, 175, 1586, 164]"
2106,"[351, 1295, 783, 1295, 1]"
2107,"[1025, 159, 937, 165, 1909]"
2108,"[925, 1592, 1029, 410, 1202]"
2109,"[1758, 1760, 1770, 1157, 980]"
2110,"[292, 1636, 1760, 292, 438]"
2111,"[1545, 1876, 1900, 1918, 489]"
2112,"[1907, 1907, 409, 1907, 1907]"
2113,"[1025, 60, 1562, 1272, 1843]"
2114,"[1607, 1272, 368, 372, 362]"
2115,"[1247, 98, 165, 60, 164]"
2116,"[1907, 1526, 1899, 89, 1567]"
2117,"[1874, 1824, 1754, 1870, 98]"
2118,"[368, 1157, 368, 372, 1186]"
2119,"[1674, 1677, 758, 136, 1270]"
2120,"[114, 1601, 116, 116, 1610]"
2121,"[1899, 1899, 1526, 1534, 1526]"
2122,"[1748, 1277, 1915, 116, 335]"
2123,"[1617, 1555, 1125, 1555, 292]"
2124,"[1915, 1899, 890, 112, 1638]"
2125,"[1704, 1705, 1770, 1704, 1567]"
2126,"[98, 125, 478, 1924, 1273]"
2127,"[1062, 1113, 1113, 440, 684]"
2128,"[1171, 1760, 1705, 1704, 438]"
2129,"[420, 60, 96, 97, 1746]"
2130,"[1055, 983, 984, 212, 213]"
2131,"[368, 372, 368, 1157, 1567]"
2132,"[1157, 862, 372, 862, 1567]"
2133,"[670, 165, 159, 937, 1033]"
2134,"[1607, 371, 1930, 1636, 1344]"
2135,"[1760, 454, 1113, 16, 455]"
2136,"[1915, 1629, 1064, 1899, 1032]"
2137,"[372, 368, 1098, 1607, 1676]"
2138,"[1070, 1746, 102, 98, 321]"
2139,"[440, 1277, 692, 888, 692]"
2140,"[1607, 745, 783, 917, 140]"
2141,"[1760, 372, 372, 1761, 372]"
2142,"[372, 372, 368, 372, 368]"
2143,"[1724, 1157, 368, 372, 1676]"
2144,"[1758, 1758, 1761, 1762, 1704]"
2145,"[1918, 1708, 126, 1740, 1672]"
2146,"[124, 1118, 1247, 60, 1746]"
2147,"[349, 1098, 1570, 1570, 372]"
2148,"[776, 331, 748, 844, 740]"
2149,"[339, 710, 96, 97, 102]"
2150,"[419, 928, 1649, 1548, 1037]"
2151,"[1924, 1306, 98, 478, 455]"
2152,"[1705, 1770, 1704, 1567, 1705]"
2153,"[126, 1713, 1247, 420, 124]"
2154,"[1072, 372, 108, 1721, 372]"
2155,"[1705, 1705, 1705, 1777, 1765]"
2156,"[1073, 866, 420, 60, 1746]"
2157,"[489, 686, 322, 1915, 412]"
2158,"[1, 1740, 682, 1087, 92]"
2159,"[116, 1915, 1704, 1792, 1791]"
2160,"[98, 96, 97, 96, 97]"
2161,"[1705, 1704, 1705, 1704, 1705]"
2162,"[368, 1157, 1607, 368, 1157]"
2163,"[98, 1915, 1760, 97, 922]"
2164,"[1098, 1704, 1758, 1762, 372]"
2165,"[126, 102, 97, 420, 420]"
2166,"[60, 1746, 420, 925, 60]"
2167,"[372, 1157, 372, 1567, 372]"
